,timestamp,value
244787,2025-06-14 07:53:00,89.3
244788,2025-06-14 06:15:00,83.0
244789,2025-06-27 23:56:00,93.0
244790,2025-06-21 05:45:00,39.9
244791,2025-06-12 16:20:00,43.6
244792,2025-06-26 01:05:00,92.7
244793,2025-06-29 06:13:00,55.0
244794,2025-06-28 15:01:00,80.4
244795,2025-06-19 07:54:00,76.2
244796,2025-06-30 23:43:00,50.7
244798,2025-06-21 16:58:00,52.8
244799,2025-06-14 04:01:00,57.0
244800,2025-06-11 19:22:00,19.3
244801,2025-06-09 11:35:00,94.1
244802,2025-06-15 19:49:00,29.5
244803,2025-06-21 21:55:00,41.7
244804,2025-06-27 20:05:00,51.9
244805,2025-06-14 02:40:00,15.4
244806,2025-06-23 12:51:00,10.5
244807,2025-06-23 04:16:00,42.2
244808,2025-06-18 08:23:00,60.4
244809,2025-06-06 01:12:00,33.8
244811,2025-06-10 07:06:00,33.0
244812,2025-06-12 13:27:00,27.1
244813,2025-06-25 00:57:00,76.5
244814,2025-06-08 15:35:00,25.3
244815,2025-06-25 04:12:00,92.7
244816,2025-06-01 18:36:00,73.0
244817,2025-06-24 04:10:00,17.3
244818,2025-06-11 15:22:00,5.5
244819,2025-06-21 10:43:00,52.3
244820,2025-06-20 12:28:00,42.2
244821,2025-06-16 06:24:00,5.3
244822,2025-06-29 11:41:00,22.5
244823,2025-06-14 13:54:00,62.0
244824,2025-06-17 20:42:00,92.6
244826,2025-06-02 08:21:00,91.5
244827,2025-06-03 19:59:00,47.4
244828,2025-06-06 09:13:00,2.9
244829,2025-06-04 13:06:00,36.6
244830,2025-06-07 02:38:00,13.3
244831,2025-06-11 17:48:00,76.0
244832,2025-06-09 12:08:00,91.2
244833,2025-06-28 01:35:00,35.4
244834,2025-06-05 23:40:00,1.1
244835,2025-06-08 22:27:00,64.9
244836,2025-06-17 01:14:00,13.7
244837,2025-06-23 05:31:00,64.0
244838,2025-06-10 06:35:00,49.1
244839,2025-06-04 03:02:00,85.8
244840,2025-06-04 04:27:00,16.8
244841,2025-06-09 19:01:00,15.1
244842,2025-06-09 00:21:00,78.2
244843,2025-06-19 21:33:00,13.9
244844,2025-06-26 06:30:00,95.7
244846,2025-06-28 20:42:00,36.8
244848,2025-06-04 14:37:00,60.0
244849,2025-06-13 04:19:00,76.3
244850,2025-06-21 05:28:00,60.7
244852,2025-06-08 22:06:00,94.6
244853,2025-06-28 23:22:00,62.1
244854,2025-06-02 21:30:00,9.1
244856,2025-06-09 08:56:00,25.6
244857,2025-06-06 00:01:00,40.2
244858,2025-06-25 09:27:00,16.7
244859,2025-06-09 05:58:00,84.9
244861,2025-06-23 11:22:00,23.3
244862,2025-06-04 09:32:00,91.3
244863,2025-06-01 16:07:00,13.6
244864,2025-06-06 08:35:00,68.7
244865,2025-06-04 03:21:00,73.4
244867,2025-06-11 07:31:00,18.9
244868,2025-06-25 08:16:00,37.7
244869,2025-06-04 09:16:00,46.7
244870,2025-06-10 15:06:00,35.7
244871,2025-06-30 09:49:00,87.7
244872,2025-06-08 15:28:00,97.2
244873,2025-06-05 18:12:00,71.3
244874,2025-06-26 01:00:00,51.4
244875,2025-06-02 05:43:00,96.6
244876,2025-06-10 07:13:00,35.0
244877,2025-06-08 10:42:00,53.6
244878,2025-06-25 23:41:00,30.7
244879,2025-06-17 15:59:00,84.9
244880,2025-06-12 14:49:00,85.3
244881,2025-06-22 11:31:00,99.4
244883,2025-06-10 20:45:00,68.4
244884,2025-06-01 18:10:00,37.4
244885,2025-06-10 08:20:00,57.8
244886,2025-06-10 11:33:00,44.8
244887,2025-06-12 01:07:00,46.2
244888,2025-06-17 09:32:00,9.1
244889,2025-06-30 21:36:00,74.6
244890,2025-06-15 06:05:00,73.5
244891,2025-06-03 10:27:00,82.3
244893,2025-06-09 05:57:00,75.6
244894,2025-06-12 23:08:00,68.8
244896,2025-06-04 06:06:00,87.4
244897,2025-06-30 04:49:00,72.0
244899,2025-06-10 19:24:00,70.2
244900,2025-06-10 20:54:00,20.4
244903,2025-06-16 13:30:00,8.3
244904,2025-06-08 16:03:00,29.9
244905,2025-06-04 11:31:00,39.4
244906,2025-06-10 16:16:00,25.2
244907,2025-06-05 03:01:00,11.2
244908,2025-06-15 08:09:00,40.5
244909,2025-06-12 20:18:00,74.9
244910,2025-06-14 09:54:00,57.1
244911,2025-06-20 02:00:00,20.1
244912,2025-06-23 14:26:00,79.6
244913,2025-06-08 02:59:00,47.7
244914,2025-06-07 08:56:00,86.5
244917,2025-06-01 13:19:00,32.2
244919,2025-06-03 19:41:00,54.2
244921,2025-06-25 20:38:00,26.0
244922,2025-06-21 17:10:00,20.9
244923,2025-06-24 03:04:00,54.4
244925,2025-06-13 21:17:00,96.4
244926,2025-06-08 12:48:00,79.6
244927,2025-06-19 11:49:00,97.1
244928,2025-06-23 06:14:00,10.8
244929,2025-06-20 13:19:00,13.0
244931,2025-06-21 19:31:00,82.0
244932,2025-06-28 08:06:00,90.0
244933,2025-06-18 09:28:00,33.4
244934,2025-06-16 16:50:00,17.7
244936,2025-06-28 13:00:00,67.9
244937,2025-06-04 21:48:00,50.0
244938,2025-06-17 21:55:00,57.7
244939,2025-06-11 04:40:00,76.3
244941,2025-06-30 21:15:00,50.8
244942,2025-06-24 06:06:00,54.7
244943,2025-06-02 23:20:00,7.3
244944,2025-06-19 10:06:00,26.0
244945,2025-06-25 09:10:00,84.2
244946,2025-06-30 23:57:00,78.0
244947,2025-06-20 13:16:00,78.6
244948,2025-06-15 01:03:00,40.4
244949,2025-06-11 16:33:00,11.2
244950,2025-06-29 22:29:00,89.9
244951,2025-06-08 05:49:00,44.5
244952,2025-06-04 02:46:00,55.7
244953,2025-06-21 14:39:00,3.8
244954,2025-06-11 21:29:00,33.1
244955,2025-06-17 23:33:00,18.4
244956,2025-06-29 04:44:00,28.4
244957,2025-06-28 10:44:00,75.1
244959,2025-06-14 16:33:00,67.4
244960,2025-06-30 02:54:00,59.7
244961,2025-06-23 22:55:00,61.0
244962,2025-06-08 04:26:00,80.3
244964,2025-06-08 03:16:00,13.0
244966,2025-06-06 13:48:00,41.0
244967,2025-06-02 16:47:00,54.0
244968,2025-06-29 21:38:00,57.7
244969,2025-06-26 00:40:00,46.8
244971,2025-06-30 19:41:00,91.0
244972,2025-06-22 11:07:00,42.0
244973,2025-06-11 18:27:00,91.3
244974,2025-06-15 00:10:00,90.4
244975,2025-06-30 13:56:00,12.9
244976,2025-06-29 06:32:00,69.9
244977,2025-06-21 06:29:00,70.2
244978,2025-06-05 17:04:00,59.7
244979,2025-06-15 20:20:00,23.8
244980,2025-06-10 16:42:00,13.0
244981,2025-06-08 07:07:00,43.1
244982,2025-06-07 07:15:00,93.0
244983,2025-06-26 08:13:00,40.6
244984,2025-06-13 05:02:00,2.3
244985,2025-06-19 13:10:00,65.5
244986,2025-06-29 12:47:00,15.4
244987,2025-06-12 06:33:00,38.2
244988,2025-06-21 09:15:00,37.2
244989,2025-06-21 09:12:00,67.4
244990,2025-06-04 01:40:00,7.2
244991,2025-06-30 12:15:00,49.6
244992,2025-06-27 23:58:00,10.3
244993,2025-06-12 09:39:00,75.2
244994,2025-06-09 12:17:00,14.9
244995,2025-06-06 21:13:00,89.0
244996,2025-06-04 23:20:00,98.8
244997,2025-06-03 11:48:00,41.7
244998,2025-06-18 18:22:00,31.7
244999,2025-06-18 12:55:00,20.5
245000,2025-06-22 12:59:00,69.6
245001,2025-06-23 07:59:00,43.3
245002,2025-06-20 21:53:00,83.4
245003,2025-06-28 14:39:00,75.0
245005,2025-06-28 11:57:00,79.7
245006,2025-06-26 00:28:00,31.5
245007,2025-06-16 20:07:00,70.8
245008,2025-06-30 12:13:00,91.5
245010,2025-06-11 12:44:00,45.0
245011,2025-06-24 14:43:00,59.8
245012,2025-06-09 21:29:00,36.5
245013,2025-06-01 00:05:00,27.4
245014,2025-06-18 17:44:00,75.5
245015,2025-06-29 13:51:00,14.9
245016,2025-06-29 00:47:00,55.9
245017,2025-06-09 23:34:00,33.7
245018,2025-06-15 02:47:00,22.8
245019,2025-06-13 04:18:00,21.9
245020,2025-06-04 08:37:00,36.5
245022,2025-06-21 18:30:00,53.3
245023,2025-06-02 13:44:00,71.9
245024,2025-06-24 14:30:00,30.7
245026,2025-06-20 00:04:00,86.9
245027,2025-06-05 11:18:00,21.8
245029,2025-06-09 17:07:00,68.4
245031,2025-06-11 05:50:00,52.2
245032,2025-06-06 02:52:00,65.9
245034,2025-06-19 19:07:00,93.8
245035,2025-06-15 00:27:00,53.6
245036,2025-06-27 00:00:00,19.0
245037,2025-06-05 10:57:00,52.1
245038,2025-06-14 22:40:00,1.7
245039,2025-06-28 02:10:00,53.5
245040,2025-06-05 17:33:00,61.8
245042,2025-06-09 02:27:00,70.9
245043,2025-06-19 09:20:00,43.0
245044,2025-06-03 06:46:00,35.9
245045,2025-06-04 02:30:00,72.5
245046,2025-06-21 11:09:00,93.6
245047,2025-06-24 03:30:00,35.4
245048,2025-06-30 14:03:00,15.5
245050,2025-06-18 12:21:00,51.9
245051,2025-06-29 09:03:00,52.4
245053,2025-06-28 19:39:00,5.8
245054,2025-06-22 03:30:00,30.5
245055,2025-06-01 23:11:00,18.8
245056,2025-06-20 09:18:00,0.3
245057,2025-06-21 03:53:00,32.9
245058,2025-06-27 08:33:00,66.1
245059,2025-06-04 21:10:00,9.8
245060,2025-06-25 16:15:00,96.2
245062,2025-06-14 00:39:00,35.0
245063,2025-06-17 05:43:00,91.9
245064,2025-06-22 04:44:00,58.6
245065,2025-06-01 02:43:00,33.3
245066,2025-06-21 03:02:00,40.3
245068,2025-06-30 09:56:00,33.0
245069,2025-06-11 08:12:00,50.3
245070,2025-06-17 17:29:00,90.6
245072,2025-06-16 15:21:00,69.1
245073,2025-06-12 09:23:00,42.8
245075,2025-06-17 02:04:00,69.0
245078,2025-06-09 17:17:00,36.5
245079,2025-06-28 21:50:00,9.5
245080,2025-06-24 22:53:00,5.1
245081,2025-06-03 00:45:00,72.9
245083,2025-06-26 13:08:00,61.5
245084,2025-06-04 02:57:00,22.0
245085,2025-06-13 04:30:00,8.8
245087,2025-06-22 06:53:00,99.0
245088,2025-06-20 05:49:00,99.5
245089,2025-06-14 21:18:00,96.8
245090,2025-06-10 13:10:00,25.2
245092,2025-06-29 15:21:00,4.2
245093,2025-06-01 17:49:00,15.0
245094,2025-06-24 20:58:00,92.4
245095,2025-06-07 20:40:00,24.7
245096,2025-06-27 06:04:00,45.2
245097,2025-06-01 22:09:00,59.0
245098,2025-06-10 23:16:00,7.6
245099,2025-06-23 21:56:00,66.5
245100,2025-06-18 09:07:00,83.8
245101,2025-06-27 17:52:00,36.4
245103,2025-06-14 07:35:00,40.4
245104,2025-06-30 20:34:00,29.1
245105,2025-06-16 03:47:00,44.8
245106,2025-06-05 00:25:00,0.5
245107,2025-06-14 08:21:00,9.6
245110,2025-06-18 23:56:00,41.9
245111,2025-06-21 15:41:00,15.7
245113,2025-06-23 19:37:00,89.6
245114,2025-06-21 06:03:00,86.7
245117,2025-06-05 17:40:00,34.8
245118,2025-06-27 09:55:00,43.8
245119,2025-06-03 14:31:00,63.3
245120,2025-06-30 16:24:00,46.0
245122,2025-06-25 17:39:00,92.9
245123,2025-06-19 05:21:00,90.7
245124,2025-06-16 08:53:00,68.2
245125,2025-06-30 13:48:00,44.9
245126,2025-06-29 10:11:00,53.4
245127,2025-06-25 08:48:00,16.7
245128,2025-06-07 14:30:00,9.6
245129,2025-06-08 22:53:00,45.5
245130,2025-06-30 18:40:00,29.6
245131,2025-06-30 22:09:00,9.6
245133,2025-06-15 23:46:00,73.8
245134,2025-06-25 07:59:00,77.0
245135,2025-06-27 20:15:00,29.4
245136,2025-06-04 17:17:00,76.9
245138,2025-06-26 15:02:00,98.8
245139,2025-06-18 04:30:00,70.6
245140,2025-06-28 03:38:00,43.4
245141,2025-06-25 02:41:00,54.8
245142,2025-06-27 12:15:00,55.8
245143,2025-06-27 21:26:00,54.3
245144,2025-06-04 20:55:00,52.4
245146,2025-06-11 20:58:00,84.3
245147,2025-06-24 14:25:00,49.6
245148,2025-06-15 13:49:00,28.8
245149,2025-06-08 07:50:00,43.8
245150,2025-06-25 03:49:00,22.7
245154,2025-06-05 07:00:00,64.0
245155,2025-06-01 15:51:00,68.7
245156,2025-06-27 04:52:00,88.9
245157,2025-06-30 18:34:00,19.7
245158,2025-06-06 10:42:00,94.8
245159,2025-06-10 09:29:00,6.2
245161,2025-06-23 18:49:00,8.5
245163,2025-06-26 11:21:00,32.3
245165,2025-06-26 16:09:00,14.0
245166,2025-06-11 10:59:00,78.4
245167,2025-06-18 17:29:00,2.7
245168,2025-06-26 09:04:00,14.9
245169,2025-06-12 06:21:00,84.3
245171,2025-06-02 08:38:00,54.3
245172,2025-06-29 08:31:00,34.5
245173,2025-06-16 21:32:00,23.1
245174,2025-06-24 09:09:00,50.1
245175,2025-06-17 00:24:00,40.3
245177,2025-06-20 21:16:00,58.7
245180,2025-06-17 22:05:00,54.9
245181,2025-06-27 18:31:00,89.6
245183,2025-06-11 06:11:00,8.8
245184,2025-06-14 04:13:00,22.0
245185,2025-06-01 09:43:00,18.9
245186,2025-06-14 05:31:00,42.9
245187,2025-06-08 00:47:00,47.5
245189,2025-06-27 04:50:00,33.8
245190,2025-06-28 06:08:00,86.1
245193,2025-06-19 13:32:00,11.3
245194,2025-06-28 04:52:00,50.0
245195,2025-06-16 10:19:00,80.7
245197,2025-06-09 12:40:00,37.9
245198,2025-06-15 08:41:00,94.6
245199,2025-06-28 15:52:00,18.9
245200,2025-06-09 07:34:00,31.0
245202,2025-06-01 23:04:00,92.0
245203,2025-06-13 22:48:00,28.7
245206,2025-06-17 00:44:00,59.6
245209,2025-06-08 19:57:00,8.1
245210,2025-06-20 01:50:00,38.2
245212,2025-06-16 12:04:00,97.5
245213,2025-06-12 08:35:00,46.7
245215,2025-06-16 18:39:00,47.6
245216,2025-06-21 23:47:00,65.4
245217,2025-06-21 12:29:00,97.7
245218,2025-06-03 18:42:00,43.5
245219,2025-06-30 07:48:00,50.0
245220,2025-06-29 17:14:00,70.7
245221,2025-06-08 03:16:00,84.3
245223,2025-06-23 09:40:00,24.4
245224,2025-06-12 16:14:00,91.9
245225,2025-06-28 01:11:00,26.4
245226,2025-06-10 12:38:00,47.0
245227,2025-06-20 02:44:00,57.1
245229,2025-06-25 19:29:00,55.1
245230,2025-06-26 11:57:00,45.5
245231,2025-06-11 13:40:00,90.5
245232,2025-06-16 09:56:00,50.3
245233,2025-06-30 10:18:00,88.5
245234,2025-06-28 03:13:00,40.5
245236,2025-06-05 19:56:00,55.2
245237,2025-06-05 09:08:00,24.7
245238,2025-06-09 00:15:00,57.9
245239,2025-06-22 06:09:00,22.8
245240,2025-06-01 00:12:00,95.2
245241,2025-06-06 06:50:00,67.3
245242,2025-06-23 07:42:00,14.0
245243,2025-06-04 15:05:00,59.2
245244,2025-06-03 20:25:00,34.7
245245,2025-06-14 06:23:00,88.6
245246,2025-06-04 03:06:00,7.4
245247,2025-06-30 01:16:00,46.6
245248,2025-06-25 16:17:00,42.9
245249,2025-06-29 21:37:00,52.8
245250,2025-06-15 06:12:00,6.9
245252,2025-06-16 02:50:00,43.0
245254,2025-06-22 14:32:00,31.4
245255,2025-06-07 04:12:00,28.0
245256,2025-06-01 02:11:00,90.5
245257,2025-06-24 14:48:00,77.1
245258,2025-06-09 04:49:00,64.6
245259,2025-06-16 06:27:00,2.7
245260,2025-06-29 07:38:00,27.5
245261,2025-06-12 00:14:00,60.6
245262,2025-06-13 06:00:00,95.4
245265,2025-06-16 18:54:00,97.2
245266,2025-06-10 18:43:00,79.0
245267,2025-06-29 21:11:00,15.8
245268,2025-06-07 21:56:00,53.7
245269,2025-06-25 20:55:00,65.4
245270,2025-06-30 22:20:00,33.8
245271,2025-06-06 10:29:00,99.9
245272,2025-06-08 02:32:00,75.5
245273,2025-06-01 09:55:00,76.7
245274,2025-06-20 06:58:00,19.2
245275,2025-06-07 11:12:00,48.6
245276,2025-06-08 03:37:00,64.3
245277,2025-06-12 01:01:00,15.6
245278,2025-06-30 20:20:00,33.1
245279,2025-06-03 19:37:00,80.5
245280,2025-06-27 09:26:00,54.4
245281,2025-06-10 06:32:00,13.8
245282,2025-06-02 17:03:00,79.0
245283,2025-06-26 17:54:00,24.5
245284,2025-06-29 19:35:00,29.8
245285,2025-06-09 00:54:00,39.0
245286,2025-06-07 04:16:00,39.5
245287,2025-06-26 04:55:00,56.3
245288,2025-06-02 20:10:00,3.8
245289,2025-06-16 10:14:00,35.6
245290,2025-06-10 17:04:00,50.4
245291,2025-06-20 15:27:00,81.3
245292,2025-06-19 20:42:00,61.3
245293,2025-06-26 09:31:00,53.4
245295,2025-06-02 06:57:00,17.6
245296,2025-06-25 03:47:00,67.5
245297,2025-06-22 10:37:00,13.9
245299,2025-06-11 13:00:00,79.5
245300,2025-06-30 12:53:00,74.1
245301,2025-06-01 08:08:00,66.6
245302,2025-06-23 19:54:00,45.6
245303,2025-06-16 11:31:00,90.3
245305,2025-06-03 14:09:00,52.1
245307,2025-06-16 23:56:00,50.4
245308,2025-06-03 23:45:00,59.0
245309,2025-06-15 07:11:00,21.3
245310,2025-06-16 12:33:00,71.9
245311,2025-06-08 11:31:00,9.0
245312,2025-06-25 08:57:00,94.0
245313,2025-06-29 21:58:00,35.6
245314,2025-06-20 18:49:00,65.0
245315,2025-06-29 21:21:00,12.2
245317,2025-06-07 17:03:00,88.2
245318,2025-06-23 00:37:00,90.0
245319,2025-06-27 08:22:00,53.6
245320,2025-06-23 05:54:00,85.6
245321,2025-06-27 09:41:00,72.1
245322,2025-06-06 14:06:00,72.7
245324,2025-06-13 00:01:00,92.3
245325,2025-06-26 06:42:00,71.4
245326,2025-06-11 20:39:00,61.7
245328,2025-06-13 23:22:00,81.3
245329,2025-06-30 14:08:00,33.5
245330,2025-06-08 13:52:00,23.0
245331,2025-06-07 09:45:00,70.6
245332,2025-06-21 23:44:00,44.2
245334,2025-06-07 12:15:00,78.5
245337,2025-06-09 05:47:00,98.1
245338,2025-06-24 02:57:00,8.5
245339,2025-06-19 20:22:00,43.6
245340,2025-06-30 03:24:00,33.3
245342,2025-06-06 12:22:00,83.7
245343,2025-06-18 12:56:00,49.8
245344,2025-06-29 08:51:00,26.5
245345,2025-06-28 16:51:00,82.9
245346,2025-06-23 22:21:00,28.2
245347,2025-06-20 09:56:00,6.6
245348,2025-06-29 01:43:00,77.8
245349,2025-06-08 21:47:00,22.2
245351,2025-06-13 17:16:00,24.4
245352,2025-06-15 20:08:00,42.4
245353,2025-06-24 15:24:00,56.2
245354,2025-06-25 04:37:00,42.5
245355,2025-06-28 01:38:00,1.3
245356,2025-06-30 09:47:00,71.8
245357,2025-06-06 17:57:00,29.6
245358,2025-06-23 07:27:00,56.9
245359,2025-06-19 02:51:00,99.4
245360,2025-06-19 14:31:00,24.6
245361,2025-06-06 02:23:00,34.0
245363,2025-06-03 16:02:00,91.3
245365,2025-06-02 13:26:00,40.3
245366,2025-06-08 17:56:00,37.7
245367,2025-06-12 02:23:00,74.4
245368,2025-06-08 04:00:00,47.4
245370,2025-06-12 13:22:00,41.6
245371,2025-06-09 20:20:00,92.7
245372,2025-06-30 22:34:00,60.9
245373,2025-06-16 02:47:00,67.4
245374,2025-06-23 03:42:00,97.0
245375,2025-06-07 19:38:00,59.1
245376,2025-06-05 12:30:00,76.5
245377,2025-06-04 15:28:00,6.2
245378,2025-06-23 05:22:00,76.2
245379,2025-06-25 19:00:00,67.1
245381,2025-06-20 02:44:00,80.0
245383,2025-06-16 19:10:00,13.7
245384,2025-06-27 02:41:00,80.9
245385,2025-06-21 21:51:00,42.7
245386,2025-06-10 23:09:00,2.8
245387,2025-06-02 05:36:00,79.6
245388,2025-06-30 05:49:00,7.4
245389,2025-06-28 22:05:00,4.2
245390,2025-06-09 15:21:00,77.2
245392,2025-06-01 02:55:00,28.5
245393,2025-06-29 00:48:00,86.0
245394,2025-06-11 09:51:00,37.8
245396,2025-06-14 00:22:00,32.6
245398,2025-06-10 21:02:00,63.8
245399,2025-06-02 07:05:00,91.4
245400,2025-06-28 16:59:00,41.8
245401,2025-06-20 20:02:00,34.7
245402,2025-06-23 00:50:00,57.5
245403,2025-06-15 16:13:00,52.0
245404,2025-06-17 07:19:00,21.1
245405,2025-06-09 02:16:00,9.9
245406,2025-06-15 12:42:00,37.5
245407,2025-06-03 23:50:00,80.6
245408,2025-06-01 20:24:00,70.6
245409,2025-06-27 00:21:00,25.3
245410,2025-06-05 19:43:00,9.9
245411,2025-06-09 17:41:00,64.5
245412,2025-06-18 20:12:00,44.3
245413,2025-06-29 16:30:00,61.8
245415,2025-06-25 11:26:00,90.9
245416,2025-06-23 15:12:00,70.4
245417,2025-06-05 00:36:00,78.3
245418,2025-06-19 07:14:00,3.2
245419,2025-06-05 11:39:00,30.1
245420,2025-06-25 23:23:00,49.3
245421,2025-06-27 01:34:00,95.4
245422,2025-06-19 13:31:00,92.4
245423,2025-06-20 18:40:00,5.0
245424,2025-06-20 11:18:00,31.4
245426,2025-06-05 05:57:00,39.2
245427,2025-06-19 12:25:00,74.8
245428,2025-06-03 15:52:00,7.2
245429,2025-06-29 09:49:00,79.9
245431,2025-06-30 16:16:00,82.1
245432,2025-06-04 16:21:00,39.9
245433,2025-06-09 09:24:00,4.9
245434,2025-06-07 17:12:00,25.1
245436,2025-06-24 18:28:00,62.9
245437,2025-06-03 15:44:00,37.8
245438,2025-06-02 19:46:00,12.5
245439,2025-06-27 10:57:00,97.0
245440,2025-06-11 16:45:00,27.0
245441,2025-06-12 06:47:00,54.1
245442,2025-06-21 21:21:00,90.8
245443,2025-06-16 11:07:00,49.7
245444,2025-06-22 18:01:00,43.9
245445,2025-06-19 10:55:00,46.4
245446,2025-06-16 06:27:00,68.4
245447,2025-06-22 13:25:00,81.8
245449,2025-06-05 02:52:00,49.2
245450,2025-06-28 05:18:00,46.4
245451,2025-06-23 21:06:00,88.6
245452,2025-06-03 09:12:00,44.5
245453,2025-06-21 13:43:00,81.3
245454,2025-06-30 02:06:00,79.6
245455,2025-06-28 11:55:00,2.1
245456,2025-06-30 10:48:00,1.8
245457,2025-06-23 06:00:00,94.1
245458,2025-06-01 14:48:00,85.2
245459,2025-06-13 10:58:00,94.5
245460,2025-06-26 11:41:00,69.0
245461,2025-06-16 03:11:00,4.2
245462,2025-06-06 12:24:00,79.3
245463,2025-06-15 10:48:00,69.8
245465,2025-06-27 12:14:00,44.1
245466,2025-06-22 03:51:00,29.2
245467,2025-06-22 04:29:00,29.4
245468,2025-06-24 13:50:00,63.7
245469,2025-06-28 10:12:00,55.7
245470,2025-06-26 23:17:00,2.4
245471,2025-06-23 04:57:00,31.0
245472,2025-06-11 21:28:00,50.3
245473,2025-06-05 18:02:00,7.1
245474,2025-06-06 11:09:00,92.4
245475,2025-06-03 02:21:00,66.1
245476,2025-06-01 22:17:00,10.2
245477,2025-06-09 02:19:00,70.8
245478,2025-06-19 10:37:00,27.7
245479,2025-06-11 14:45:00,73.4
245480,2025-06-25 20:41:00,68.5
245481,2025-06-07 01:10:00,89.6
245482,2025-06-13 02:33:00,80.9
245483,2025-06-15 18:23:00,47.4
245484,2025-06-27 08:47:00,99.5
245485,2025-06-14 15:59:00,4.7
245486,2025-06-26 20:13:00,66.8
245487,2025-06-08 18:01:00,91.0
245489,2025-06-09 07:42:00,25.3
245490,2025-06-13 06:36:00,92.0
245491,2025-06-19 06:53:00,46.1
245493,2025-06-18 23:26:00,34.0
245495,2025-06-28 18:24:00,70.6
245496,2025-06-06 04:06:00,93.5
245497,2025-06-25 02:10:00,95.5
245498,2025-06-20 08:41:00,66.6
245499,2025-06-10 02:26:00,0.9
245501,2025-06-20 03:30:00,41.9
245502,2025-06-12 20:20:00,18.6
245503,2025-06-12 17:11:00,37.2
245504,2025-06-17 11:22:00,78.7
245505,2025-06-14 00:24:00,56.4
245506,2025-06-04 20:35:00,98.5
245507,2025-06-21 17:59:00,80.5
245508,2025-06-26 16:48:00,57.0
245509,2025-06-05 12:49:00,20.6
245510,2025-06-22 13:25:00,71.8
245511,2025-06-07 03:44:00,7.0
245512,2025-06-28 12:22:00,71.9
245513,2025-06-16 15:47:00,94.2
245514,2025-06-09 23:50:00,17.8
245515,2025-06-03 07:14:00,46.8
245516,2025-06-18 03:59:00,33.7
245517,2025-06-04 02:14:00,4.0
245518,2025-06-12 01:24:00,1.8
245519,2025-06-13 16:23:00,17.0
245520,2025-06-18 12:14:00,21.5
245522,2025-06-18 19:21:00,4.1
245523,2025-06-10 17:01:00,83.6
245524,2025-06-01 13:24:00,0.9
245525,2025-06-18 16:53:00,63.6
245526,2025-06-27 16:24:00,16.4
245527,2025-06-28 21:15:00,72.3
245528,2025-06-28 09:38:00,71.0
245529,2025-06-29 17:44:00,77.0
245530,2025-06-04 18:17:00,15.4
245531,2025-06-24 09:30:00,72.4
245532,2025-06-30 19:16:00,56.8
245533,2025-06-01 02:40:00,99.1
245534,2025-06-01 02:02:00,43.0
245535,2025-06-01 04:19:00,7.8
245537,2025-06-10 14:01:00,36.5
245538,2025-06-13 04:33:00,93.0
245539,2025-06-05 18:30:00,31.1
245540,2025-06-13 20:05:00,81.0
245541,2025-06-01 08:39:00,19.2
245542,2025-06-08 09:50:00,49.9
245543,2025-06-10 20:19:00,46.5
245544,2025-06-11 16:24:00,57.7
245545,2025-06-04 11:27:00,97.6
245547,2025-06-05 14:37:00,43.4
245548,2025-06-16 18:21:00,47.7
245549,2025-06-03 03:12:00,40.6
245550,2025-06-07 23:16:00,29.9
245551,2025-06-09 16:43:00,71.9
245552,2025-06-18 14:53:00,52.6
245553,2025-06-29 22:33:00,54.8
245554,2025-06-18 06:46:00,40.8
245555,2025-06-29 02:37:00,77.6
245556,2025-06-28 10:37:00,93.4
245558,2025-06-04 16:12:00,95.6
245559,2025-06-29 06:53:00,58.6
245561,2025-06-26 05:25:00,24.3
245564,2025-06-14 01:34:00,64.3
245565,2025-06-27 03:08:00,11.7
245566,2025-06-12 08:27:00,89.5
245567,2025-06-25 02:22:00,48.0
245568,2025-06-20 11:28:00,43.1
245569,2025-06-29 07:32:00,72.7
245570,2025-06-25 07:39:00,25.0
245571,2025-06-11 06:59:00,99.7
245572,2025-06-24 07:41:00,39.2
245574,2025-06-07 15:00:00,59.4
245575,2025-06-27 10:33:00,11.0
245576,2025-06-10 00:32:00,54.5
245577,2025-06-21 15:06:00,3.1
245580,2025-06-24 21:24:00,22.1
245581,2025-06-29 17:26:00,9.5
245584,2025-06-04 19:28:00,60.4
245585,2025-06-06 14:37:00,90.2
245586,2025-06-02 19:01:00,1.1
245587,2025-06-01 21:58:00,2.6
245588,2025-06-22 07:41:00,53.0
245589,2025-06-07 20:47:00,52.2
245590,2025-06-28 10:06:00,74.8
245591,2025-06-11 14:24:00,80.6
245592,2025-06-24 15:31:00,34.3
245593,2025-06-23 01:34:00,71.8
245594,2025-06-28 21:21:00,46.5
245595,2025-06-02 20:17:00,76.6
245596,2025-06-27 01:48:00,89.0
245597,2025-06-04 09:23:00,66.7
245599,2025-06-22 10:24:00,52.1
245600,2025-06-26 21:43:00,20.2
245603,2025-06-10 18:15:00,29.9
245605,2025-06-26 14:03:00,23.0
245606,2025-06-19 15:50:00,78.2
245607,2025-06-08 18:44:00,81.1
245608,2025-06-18 10:40:00,66.8
245609,2025-06-10 18:31:00,19.0
245610,2025-06-30 16:52:00,74.8
245611,2025-06-01 02:12:00,12.9
245612,2025-06-09 01:17:00,50.8
245613,2025-06-09 16:40:00,67.0
245614,2025-06-15 13:08:00,44.6
245617,2025-06-30 19:46:00,34.6
245619,2025-06-29 01:18:00,70.6
